,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
169714,108年07月04日 13時35分13秒,花蓮縣吉安鄉光華五街口 / 花蓮縣吉安鄉華城八街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.571615,23.932468
169721,108年07月04日 13時45分42秒,花蓮縣花蓮市花蓮高等法院側門(文復路上),死亡0;受傷1,自用-小客車;普通重型-機車,121.626903,23.990439000000002
169739,108年07月04日 14時10分16秒,花蓮縣花蓮市林森路北側 / 花蓮縣花蓮市林森路東側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.603223,23.979939
169757,108年07月04日 14時43分18秒,花蓮縣花蓮市建國路310號前0.0公尺東側,死亡0;受傷1,普通輕型-機車;自用-小客車,121.59855,23.984548999999998
169791,108年07月04日 15時28分00秒,花蓮縣富里鄉台23線 7公里900.0公尺處向外側,死亡0;受傷1,大型重型2(250-550C.C.)-機車,121.278807,23.140225
169854,108年07月04日 16時44分00秒,花蓮縣吉安鄉中正路1段132號前0.0公尺,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.59158500000001,23.965892
169954,108年07月04日 17時56分30秒,花蓮縣吉安鄉東昌村東里十五街東側 / 花蓮縣吉安鄉東昌村東里十五街南側,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,121.597282,23.961291
170007,108年07月04日 18時48分27秒,花蓮縣吉安鄉富祥街口 / 花蓮縣吉安鄉莊敬路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.592451,23.990149
170050,108年07月04日 19時45分39秒,花蓮縣瑞穗鄉瑞穗村中正南路1段8號前0.0公尺附近,死亡0;受傷2,行人-人;普通重型-機車,121.377577,23.496804
170196,108年07月05日 06時15分25秒,花蓮縣新城鄉台9線 195公里300.0公尺處附近向內側,死亡0;受傷2,自用-小貨車(含客、貨兩用);乘客-人,121.604629,24.04844
170309,108年07月05日 08時20分00秒,花蓮縣玉里鎮台9線 281公里400.0公尺處南側向中外,死亡0;受傷1,自用-小貨車(含客、貨兩用);營業用-曳引車,121.33784399999999,23.403295
170391,108年07月05日 09時33分00秒,花蓮縣吉安鄉仁里村南埔八街口 / 花蓮縣吉安鄉仁里村仁里四街口,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用),121.59115800000001,23.969426000000002
170418,108年07月05日 10時10分00秒,花蓮縣花蓮市中正路西側 / 花蓮縣花蓮市新興路,死亡0;受傷1,計程車-小客車;普通重型-機車,121.613344,23.981948000000003
170489,108年07月05日 11時20分47秒,花蓮縣花蓮市民權3街與民德4街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.622571,23.985301
170553,108年07月05日 12時30分52秒,花蓮縣花蓮市中山路口 / 花蓮縣花蓮市節約街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.60785700000001,23.978942
170591,108年07月05日 13時24分59秒,花蓮縣花蓮市中華路南側 / 花蓮縣花蓮市自由街,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.606389,23.975920000000002
170615,108年07月05日 13時41分50秒,花蓮縣吉安鄉中正路1段241號,死亡0;受傷1,自用-小客車;普通重型-機車,121.590101,23.964121
170664,108年07月05日 14時52分31秒,花蓮縣花蓮市中美路111-8號前0.0公尺,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.62621499999999,23.99155
170670,108年07月05日 15時00分00秒,花蓮縣壽豐鄉台九線220.3公里北上車道,死亡0;受傷2,自用-小客車;普通重型-機車;其他人-人,121.511384,23.873092
170814,108年07月05日 17時02分00秒,花蓮縣新城鄉北埔村光復路422號前,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人,121.605478,24.03507
170822,108年07月05日 17時07分00秒,花蓮縣新城鄉嘉里村嘉里二街南側 / 花蓮縣新城鄉嘉里村嘉里二街東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.60860600000001,24.017734
170896,108年07月05日 17時55分34秒,花蓮縣鳳林鎮公園路10號前0.0公尺,死亡0;受傷1,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),121.45233300000001,23.747834
170989,108年07月05日 19時42分00秒,花蓮縣豐濱鄉台11線 47公里600.0公尺處東側向外側,死亡0;受傷2,普通重型-機車;行人-人,121.5355,23.650085
171048,108年07月05日 21時05分12秒,花蓮縣花蓮市中山路東側 / 花蓮縣花蓮市大同街,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.606553,23.980759
171057,108年07月05日 21時22分00秒,花蓮縣吉安鄉自立路2段146號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.595128,23.984753
171098,108年07月05日 22時40分09秒,花蓮縣吉安鄉南濱路1段269號前0.0公尺,死亡0;受傷2,普通重型-機車;自用-小客車;自用-小客車;乘客-人,121.60306299999999,23.959173
171114,108年07月05日 23時12分14秒,花蓮縣花蓮市中山路口 / 花蓮縣花蓮市林森路口,死亡0;受傷3,自用-小客車;普通重型-機車;乘客-人,121.605818,23.981684
171252,108年07月06日 08時16分32秒,花蓮縣吉安鄉仁里村中正路1段南側 / 花蓮縣吉安鄉仁里村東海一街南側,死亡0;受傷1,計程車-小客車;普通重型-機車,121.59427099999999,23.9686
171292,108年07月06日 09時07分00秒,花蓮縣新城鄉北埔村北埔路145號前0.0公尺南側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.604867,24.031307
171355,108年07月06日 10時24分00秒,花蓮縣吉安鄉吉昌一街與吉興三街口,死亡0;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人,121.565125,23.971501999999997
171485,108年07月06日 12時16分36秒,花蓮縣花蓮市商校街口 / 花蓮縣花蓮市延平街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.598927,23.98656
171488,108年07月06日 12時20分19秒,花蓮縣吉安鄉南濱路1段口 / 花蓮縣吉安鄉華中路口,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.59383100000001,23.936276
171498,108年07月06日 12時33分54秒,花蓮縣花蓮市林森路387號前,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,121.605875,23.981846
171652,108年07月06日 15時30分23秒,花蓮縣花蓮市府前路與大陳一村路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.61923,24.003398
171782,108年07月06日 18時07分02秒,花蓮縣新城鄉嘉新村新生橋北端,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.608535,24.009281
171799,108年07月06日 18時24分00秒,花蓮縣吉安鄉南濱路1段108之1號西側,死亡0;受傷1,普通重型-機車;自用-小客車,121.601785,23.956172
171803,108年07月06日 18時30分38秒,花蓮縣新城鄉花14 1公里200.0公尺處向外側,死亡0;受傷2,電動自行車-慢車;行人-人,121.60685,24.029781
171826,108年07月06日 19時06分12秒,花蓮縣吉安鄉太昌村明仁二街口 / 花蓮縣吉安鄉太昌村北安街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.58231599999999,23.985649
171835,108年07月06日 19時20分16秒,花蓮縣花蓮市府前路630號前0.0公尺附近,死亡0;受傷1,行人-人;自用-小客車,121.618976,24.004678
171945,108年07月06日 23時22分00秒,花蓮縣花蓮市中山路段(福町夜市門口前),死亡0;受傷1,計程車-小客車;普通重型-機車,121.612283,23.973157999999998
172027,108年07月07日 07時35分00秒,花蓮縣花蓮市和平路西側 / 花蓮縣花蓮市南京街,死亡0;受傷1,自用-小客車;行人-人,121.604096,23.973129
172038,108年07月07日 07時55分00秒,花蓮縣吉安鄉中央路3段口 / 花蓮縣吉安鄉慈惠一街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人,121.58213799999999,23.977572
172039,108年07月07日 07時56分00秒,花蓮縣花蓮市中正路附近 / 花蓮縣花蓮市中和街,死亡0;受傷1,普通輕型-機車;自用-小貨車(含客、貨兩用),121.59996799999999,23.972366
172099,108年07月07日 09時48分19秒,花蓮縣壽豐鄉池南村台9丙與荖溪橋以西100公尺處,死亡0;受傷1,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),121.50995800000001,23.89011
172161,108年07月07日 10時58分58秒,花蓮縣吉安鄉慶豐九街北側 / 花蓮縣吉安鄉慶北二街,死亡0;受傷1,自用-小客車;普通輕型-機車,121.569023,23.980019
172197,108年07月07日 11時40分00秒,花蓮縣花蓮市富國路157號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.594228,23.989369
172236,108年07月07日 12時14分40秒,花蓮縣花蓮市中山路福町夜市旁,死亡0;受傷2,行人-人;普通重型-機車,121.612036,23.973760000000002
172254,108年07月07日 12時35分00秒,花蓮縣花蓮市順興路16號前0.0公尺西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.62705,23.993385
172255,108年07月07日 12時36分00秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市鎮國街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.59838799999999,23.976719
172322,108年07月07日 13時59分00秒,花蓮縣花蓮市三民街東側 / 花蓮縣花蓮市公園路,死亡0;受傷1,普通重型-機車;自用-小客車,121.611282,23.977226
172440,108年07月07日 16時41分00秒,花蓮縣花蓮市公園路口 / 花蓮縣花蓮市明禮路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.612094,23.977745000000002
172467,108年07月07日 17時05分38秒,花蓮縣吉安鄉中正路1段21號前0.0公尺,死亡0;受傷1,電動輔助自行車-慢車;電動自行車-慢車,121.593822,23.968194
172565,108年07月07日 19時24分00秒,花蓮縣花蓮市進豐街100號前0.0公尺,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人,121.60637,23.987367000000003
172653,108年07月07日 22時01分51秒,花蓮縣花蓮市建國路220號前,死亡0;受傷3,普通重型-機車;自用-小客車;自用-小客車;乘客-人,121.600485,23.98416
172663,108年07月07日 22時20分48秒,花蓮縣花蓮市民國路北側 / 花蓮縣花蓮市仁愛街,死亡0;受傷1,普通重型-機車;計程車-小客車,121.603043,23.977149
172667,108年07月07日 22時31分00秒,花蓮縣花蓮市中美路西側 / 花蓮縣花蓮市民權四街,死亡0;受傷1,普通重型-機車;自用-小客車,121.61993600000001,23.984261
172702,108年07月08日 00時32分29秒,花蓮縣花蓮市中山路西側 / 花蓮縣花蓮市延平街北側,死亡0;受傷1,自用-小客車;普通重型-機車,121.60391299999999,23.984098
172722,108年07月08日 04時39分45秒,花蓮縣花蓮市忠孝街東側 / 花蓮縣花蓮市重慶路西側,死亡0;受傷2,普通輕型-機車;普通重型-機車,121.60813,23.971911
172749,108年07月08日 06時50分01秒,花蓮縣瑞穗鄉民權東路口 / 花蓮縣瑞穗鄉信義路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.39326299999999,23.490701
172752,108年07月08日 06時59分11秒,花蓮縣吉安鄉吉興路1段242-3號前0.0公尺,死亡0;受傷2,普通重型-機車;行人-人;自用-小客車,121.57293899999999,23.964026
172877,108年07月08日 08時22分00秒,花蓮縣玉里鎮中山路北側 / 花蓮縣玉里鎮民國路東側,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.314175,23.335906
172889,108年07月08日 08時29分51秒,花蓮縣花蓮市中美路77之2號前0.0公尺,死亡0;受傷2,普通重型-機車;普通輕型-機車;自用-小客車,121.623773,23.988864000000003
172909,108年07月08日 08時40分00秒,花蓮縣玉里鎮博愛路96號前對面,死亡0;受傷1,自用-小客車;普通輕型-機車,121.317539,23.336788000000002
173071,108年07月08日 11時06分34秒,花蓮縣花蓮市莊敬路與富祥街口,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,121.592477,23.991872
173079,108年07月08日 11時15分50秒,花蓮縣花蓮市中正路南側 / 花蓮縣花蓮市自由街南側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.60605,23.976366
173108,108年07月08日 11時49分00秒,花蓮縣吉安鄉建昌路199號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用),121.59036200000001,23.99001
173132,108年07月08日 12時08分07秒,花蓮縣吉安鄉東里二街口 / 花蓮縣吉安鄉東海十三街,死亡0;受傷1,普通重型-機車;自用-小客車,121.591518,23.963956
173161,108年07月08日 12時30分00秒,花蓮縣花蓮市國民八街與國盛二街交岔口,死亡0;受傷2,自用-小客車;自用-小客車,121.606225,23.993558
173180,108年07月08日 12時49分00秒,花蓮縣花蓮市國興一街南側 / 花蓮縣花蓮市國盛八街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.604798,23.997148000000003
173326,108年07月08日 16時04分00秒,花蓮縣吉安鄉稻香村香源路60號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.57469499999999,23.962964000000003
173390,108年07月08日 17時03分00秒,花蓮縣新城鄉嘉里村嘉里二路西側 / 花蓮縣新城鄉嘉里村嘉里三街南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.606702,24.017573000000002
173411,108年07月08日 17時10分25秒,花蓮縣卓溪鄉花66 2公里100.0公尺處,死亡0;受傷1,普通重型-機車;自用-小客車,121.319347,23.433551
173480,108年07月08日 17時50分46秒,花蓮縣花蓮市富強路西側 / 花蓮縣花蓮市富裕十街南側,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.59716200000001,23.997229
173550,108年07月08日 18時59分37秒,花蓮縣花蓮市商校街北側 / 花蓮縣花蓮市國民四街東側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.604284,23.987889000000003
173565,108年07月08日 19時10分03秒,花蓮縣花蓮市信義街口 / 花蓮縣花蓮市成功街口,死亡0;受傷1,普通重型-機車;電動自行車-慢車,121.60531999999999,23.972938
173606,108年07月08日 20時12分00秒,花蓮縣花蓮市重慶路北側 / 花蓮縣花蓮市福建街,死亡0;受傷1,普通重型-機車;自用-小客車,121.60897800000001,23.971934
173630,108年07月08日 20時52分37秒,花蓮縣花蓮市中美路北側 / 花蓮縣花蓮市中興路西側,死亡0;受傷1,普通輕型-機車;自用-小客車,121.62818700000001,23.994118
173718,108年07月09日 02時40分31秒,花蓮縣花蓮市中山路551-2號前0.0公尺,死亡0;受傷3,計程車-小客車;普通重型-機車;普通重型-機車;乘客-人,121.60141999999999,23.987212
173780,108年07月09日 07時24分34秒,花蓮縣瑞穗鄉中正北路3段西側 / 花蓮縣瑞穗鄉中正路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.38253999999999,23.586012
173787,108年07月09日 07時30分06秒,花蓮縣壽豐鄉吉利街口 / 花蓮縣壽豐鄉農墾三街口,死亡0;受傷2,自用-小客車;自用-小客車,121.514436,23.868789000000003
173835,108年07月09日 07時52分00秒,花蓮縣吉安鄉中原路附近 / 花蓮縣吉安鄉中央路3段附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.584418,23.980966
174052,108年07月09日 10時51分00秒,花蓮縣富里鄉台9線 308公里200.0公尺處北側向內側,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車,121.242244,23.161293
174077,108年07月09日 11時12分22秒,花蓮縣壽豐鄉台11丙線 6公里500.0公尺處,死亡0;受傷1,自用-小客車;自用-小客車,121.554635,23.895885
174121,108年07月09日 12時07分10秒,花蓮縣吉安鄉永安村北安街東側 / 花蓮縣吉安鄉永安村明仁三街,死亡0;受傷1,普通重型-機車;自用-小客車,121.57892199999999,23.980476
174161,108年07月09日 13時11分10秒,花蓮縣新城鄉康樂村南三棧17之2號前,死亡0;受傷1,普通輕型-機車;自用-小客車,121.615273,24.099455
174187,108年07月09日 13時55分00秒,花蓮縣新城鄉花蓮縣新城鄉嘉里路與中央路口處,死亡0;受傷1,計程車-小客車;普通重型-機車,121.60897800000001,24.009722
174229,108年07月09日 14時45分00秒,花蓮縣吉安鄉知卡宣大道三段與吉興路三段口,死亡0;受傷1,普通重型-機車;自用-小客車,121.56384399999999,23.949813
174273,108年07月09日 15時45分59秒,花蓮縣鳳林鎮鳳信里中正路1段371號前0.0公尺附近,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.44610300000001,23.740069000000002
174290,108年07月09日 16時10分11秒,花蓮縣花蓮市重慶路附近 / 花蓮縣花蓮市福德三街附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.60476100000001,23.969752
174350,108年07月09日 17時09分10秒,花蓮縣花蓮市建林街與林森路273巷口,死亡0;受傷2,電動自行車-慢車;電動輔助自行車-慢車,121.600113,23.980494
174377,108年07月09日 17時34分55秒,花蓮縣花蓮市榮正街78巷2號,死亡0;受傷1,自用-小客車;普通重型-機車,121.598248,23.973525
174391,108年07月09日 17時40分16秒,花蓮縣花蓮市中山路一段138號3號前,死亡0;受傷1,普通重型-機車;自用-小客車,121.592805,23.998974
174411,108年07月09日 18時00分01秒,花蓮縣吉安鄉中山路1段222之1號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.60672199999999,23.980151
174463,108年07月09日 18時53分02秒,花蓮縣花蓮市民權八街東側 / 花蓮縣花蓮市民德一街北側,死亡0;受傷1,普通重型-機車;自用-小客車,121.624619,23.988659
174486,108年07月09日 19時32分14秒,花蓮縣花蓮市國聯二路口 / 花蓮縣花蓮市國聯四路口,死亡0;受傷1,普通輕型-機車;普通重型-機車,121.604551,23.991970000000002
174503,108年07月09日 19時55分08秒,花蓮縣花蓮市中華路口 / 花蓮縣花蓮市信義街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.60328999999999,23.975548999999997
174544,108年07月09日 21時02分23秒,花蓮縣鳳林鎮縣193線 54公里200.0公尺處南側向內側,死亡0;受傷1,普通重型-機車,121.494629,23.746599
174641,108年07月10日 04時39分16秒,花蓮縣花蓮市建中街66號前0.0公尺附近,死亡0;受傷1,普通重型-機車;租賃車-小客車,121.601247,23.986426
174649,108年07月10日 05時43分00秒,花蓮縣花蓮市商校街196號對面,死亡0;受傷1,自用-小客車,121.60065800000001,23.987144
174707,108年07月10日 07時35分00秒,花蓮縣花蓮市德安一街南側 / 花蓮縣花蓮市德安六街西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.592492,23.97072
174722,108年07月10日 07時42分20秒,花蓮縣花蓮市民德一街口 / 花蓮縣花蓮市文復路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.626426,23.990732
174884,108年07月10日 09時20分50秒,花蓮縣吉安鄉中正路2段303巷前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.58666000000001,23.95525
174968,108年07月10日 10時43分22秒,花蓮縣花蓮市國興里介仁街口 / 花蓮縣花蓮市國興里介林五街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.57358500000001,23.994998000000002
175009,108年07月10日 11時31分11秒,花蓮縣花蓮市德安六街71號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.591572,23.971648000000002
175055,108年07月10日 12時14分00秒,花蓮縣玉里鎮仁愛路2段口 / 花蓮縣玉里鎮自由街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車,121.318851,23.335645
175209,108年07月10日 15時15分03秒,花蓮縣花蓮市中正路644號前0.0公尺北側,死亡0;受傷3,自用-小客車;普通重型-機車;乘客-人;乘客-人,121.61334,23.981527
175231,108年07月10日 15時45分02秒,花蓮縣吉安鄉廣賢路1段南側 / 花蓮縣吉安鄉吉豐路1段,死亡0;受傷1,普通輕型-機車;普通重型-機車,121.57987800000001,23.963617000000003
175285,108年07月10日 16時45分00秒,花蓮縣花蓮市民權九街附近 / 花蓮縣花蓮市民德一街附近,死亡0;受傷1,普通重型-機車;計程車-小客車,121.625675,23.98987
175315,108年07月10日 17時09分00秒,花蓮縣花蓮市看守所大門前,死亡0;受傷1,普通重型-機車;普通重型-機車,121.617543,23.994682
175340,108年07月10日 17時21分59秒,花蓮縣吉安鄉自立路南側 / 花蓮縣吉安鄉民治路,死亡0;受傷1,自用-小客車;普通重型-機車,121.59160200000001,23.97927
175350,108年07月10日 17時26分00秒,花蓮縣花蓮市明禮路口 / 花蓮縣花蓮市大同街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.60858200000001,23.982138
175370,108年07月10日 17時33分00秒,花蓮縣鳳林鎮南平里平漢路口 / 花蓮縣鳳林鎮南平里平安路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.462453,23.772005
175394,108年07月10日 17時51分36秒,花蓮縣花蓮市國興里建國路2段北側 / 花蓮縣花蓮市國興里建安街,死亡0;受傷1,普通重型-機車;自用-小客車,121.575978,23.992622
175491,108年07月10日 19時20分00秒,花蓮縣花蓮市中正路口 / 花蓮縣花蓮市自由街,死亡0;受傷1,普通重型-機車;普通重型-機車,121.60605,23.976366
175598,108年07月10日 21時23分02秒,花蓮縣壽豐鄉中華路2段口 / 花蓮縣壽豐鄉大學路1段附近,死亡0;受傷2,自用-小客車;乘客-人,121.526255,23.889058
175677,108年07月11日 03時08分57秒,花蓮縣花蓮市中原路口 / 花蓮縣花蓮市無名路口,死亡0;受傷3,自用-小客車;計程車-小客車;乘客-人,121.593677,23.97531
175686,108年07月11日 05時43分00秒,花蓮縣花蓮市中原路東側 / 花蓮縣花蓮市重慶路南側,死亡0;受傷1,自用-小客車;營業用-小貨車(含客、貨兩用),121.601079,23.967294
175700,108年07月11日 06時34分02秒,花蓮縣花蓮市中華路249號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.60130600000001,23.97525
175861,108年07月11日 08時35分04秒,花蓮縣瑞穗鄉台9線 276公里400.0公尺處附近,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人,121.353927,23.460384
176057,108年07月11日 11時41分00秒,花蓮縣花蓮市建林街26號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.598253,23.978363
176062,108年07月11日 11時46分00秒,花蓮縣花蓮市仁本橋與豐村路口,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,121.602503,24.013013
176162,108年07月11日 13時27分26秒,花蓮縣花蓮市福建街口 / 花蓮縣花蓮市福建街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.59990900000001,23.966938
176256,108年07月11日 15時19分12秒,花蓮縣吉安鄉吉興一街口 / 花蓮縣吉安鄉吉興一街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.57883600000001,23.975856
176274,108年07月11日 15時42分00秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市和平路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.600293,23.978068
176289,108年07月11日 16時03分46秒,花蓮縣花蓮市中山路317號,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.606849,23.980068
176726,108年07月12日 07時35分00秒,花蓮縣花蓮市建華路與四維高中後方體育場三岔路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.59448799999998,24.002931
176910,108年07月12日 09時34分00秒,花蓮縣花蓮市成功街口 / 花蓮縣花蓮市仁愛街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.605971,23.973384
176917,108年07月12日 09時40分00秒,花蓮縣花蓮市中山路541號前0.0公尺附近,死亡0;受傷1,普通重型-機車;租賃車-小客車,121.60186399999999,23.986266
176965,108年07月12日 10時12分00秒,花蓮縣壽豐鄉鹽寮村鹽寮130號前,死亡0;受傷1,普通重型-機車;普通重型-機車;乘客-人,121.59839,23.87024
176969,108年07月12日 10時18分00秒,花蓮縣瑞穗鄉花蓮縣瑞穗鄉瑞達路一段及忠孝路口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.384123,23.497511
177010,108年07月12日 10時50分04秒,花蓮縣花蓮市防汛道路與無名路口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.60489299999999,24.012985999999998
177024,108年07月12日 11時05分08秒,花蓮縣新城鄉北埔村北埔路西側 / 花蓮縣新城鄉北埔村北埔路東側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.605883,24.028682
177074,108年07月12日 11時52分00秒,花蓮縣花蓮市公園路口 / 花蓮縣花蓮市三民街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.611282,23.977226
177084,108年07月12日 12時00分58秒,花蓮縣鳳林鎮台9線 241公里附近,死亡0;受傷1,自用-小客車,121.44231699999999,23.730915
177117,108年07月12日 12時32分21秒,花蓮縣花蓮市林森路281號前0.0公尺附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.602415,23.979604000000002
177125,108年07月12日 12時39分00秒,花蓮縣花蓮市民德一街南側 / 花蓮縣花蓮市民權三街西側,死亡0;受傷1,普通重型-機車;自用-小客車,121.619427,23.982806
177172,108年07月12日 13時25分00秒,花蓮縣花蓮市達固湖彎大道1號前0.0公尺附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.585874,24.006947
177349,108年07月12日 16時41分00秒,花蓮縣花蓮市中央路四段460-1號前0.0公尺北側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.60028600000001,24.002612
177449,108年07月12日 17時38分57秒,花蓮縣花蓮市裕祥路46號附近,死亡0;受傷1,行人-人;自用-小客車,121.600187,23.997888
177475,108年07月12日 17時57分00秒,花蓮縣花蓮市中山路2段口 / 花蓮縣花蓮市福光街,死亡0;受傷1,普通重型-機車;普通輕型-機車,121.58364399999999,24.010091
177687,108年07月12日 22時33分38秒,花蓮縣吉安鄉中正路二段27-1號前,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,121.589899,23.963893
177731,108年07月13日 00時54分02秒,花蓮縣吉安鄉北昌村自強路418-1號前0.0公尺附近,死亡0;受傷1,普通重型-機車;計程車-小客車,121.589707,23.983685
177771,108年07月13日 06時33分00秒,花蓮縣壽豐鄉鹽寮村鹽寮108號,死亡0;受傷1,自用-小客車,121.59659599999999,23.860183
177846,108年07月13日 08時15分15秒,花蓮縣吉安鄉明仁二街口 / 花蓮縣吉安鄉明仁二街口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.576454,23.988945
177851,108年07月13日 08時21分57秒,花蓮縣吉安鄉仁里一街南側 / 花蓮縣吉安鄉南埔八街北側,死亡0;受傷1,普通重型-機車;自用-小客車,121.59218700000001,23.97042
178050,108年07月13日 11時11分41秒,花蓮縣秀林鄉台9線 180公里700.0公尺處附近,死亡0;受傷1,大型重型1(550C.C.以上)-機車;自用-小客車,121.65058700000002,24.1567
178062,108年07月13日 11時22分56秒,花蓮縣花蓮市林森路113號,死亡0;受傷1,自用-小客車;普通重型-機車,121.59867,23.977104999999998
178280,108年07月13日 15時19分00秒,花蓮縣花蓮市府前路口 / 花蓮縣花蓮市瑞美路,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.62188400000001,23.99248
178312,108年07月13日 15時48分22秒,花蓮縣花蓮市德安二街南側 / 花蓮縣花蓮市德安五街西側,死亡0;受傷1,普通重型-機車;自用-小客車,121.59214899999999,23.972979000000002
178316,108年07月13日 15時51分00秒,花蓮縣豐濱鄉台11線 34公里300.0公尺處東側向中線,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.554356,23.726719
178406,108年07月13日 17時04分00秒,花蓮縣花蓮市中正路口 / 花蓮縣花蓮市中華路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.60516000000001,23.97577
178453,108年07月13日 17時33分00秒,花蓮縣花蓮市中正路東側 / 花蓮縣花蓮市中強街北側,死亡0;受傷1,自用-小客車;普通重型-機車,121.598968,23.971733
178458,108年07月13日 17時35分32秒,花蓮縣新城鄉康樂村大德街與大德街370巷口,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用),121.60828500000001,24.042595000000002
178483,108年07月13日 17時57分00秒,花蓮縣吉安鄉北昌村和平路1段136號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.589798,23.982782
