,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
108028,108年04月27日 11時35分18秒,苗栗縣苑裡鎮苑北里中山與世界路一段路口,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車,120.65468500000001,24.444708
108034,108年04月27日 11時40分49秒,苗栗縣苗栗市恭敬路18號,死亡0;受傷1,普通重型-機車;自用-小客車,120.81555,24.549875
108046,108年04月27日 11時52分00秒,苗栗縣頭份市東民、東民六街口。,死亡0;受傷1,自用-小客車;普通重型-機車,120.901753,24.689076
108062,108年04月27日 12時08分40秒,苗栗縣苑裡鎮苑北里中山路與苗40線路口,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.652983,24.446005
108148,108年04月27日 13時35分11秒,苗栗縣苗栗市育英街附近 / 苗栗縣苗栗市玉興東街口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.837216,24.567142999999998
108166,108年04月27日 13時53分41秒,苗栗縣竹南鎮台61線92.3公里南向內側車道,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.761187,24.611847
108223,108年04月27日 14時52分51秒,苗栗縣竹南鎮龍江街25號前,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車,120.867107,24.695581
108296,108年04月27日 16時43分00秒,苗栗縣頭份市中央路與公園六街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.89104499999999,24.69426
108379,108年04月27日 18時12分00秒,苗栗縣竹南鎮民族街與博愛街口,死亡0;受傷2,普通重型-機車;普通輕型-機車,120.87847,24.686779
108386,108年04月27日 18時15分00秒,苗栗縣苗栗市中正路90號,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.824206,24.568251
108395,108年04月27日 18時27分11秒,苗栗縣頭屋鄉尖豐路與雙龍街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.849876,24.574189999999998
108448,108年04月27日 19時32分03秒,苗栗縣苗栗市國華路599號,死亡0;受傷1,自用-小客車;普通重型-機車,120.81666899999999,24.573749
108480,108年04月27日 20時17分06秒,苗栗縣苑裡鎮苗47線與田心7路口,死亡0;受傷2,自用-小客車;自用-小客車;乘客-人,120.68198000000001,24.393819
108522,108年04月27日 21時45分53秒,苗栗縣頭份市中興路德義路15巷口,死亡0;受傷1,普通重型-機車;自用-小客車,120.90076299999998,24.689876
108610,108年04月28日 05時35分00秒,苗栗縣後龍鎮台61線南下慢車道99.4K處,死亡0;受傷1,普通重型-機車,120.797394,24.646109
108694,108年04月28日 09時00分19秒,苗栗縣苗栗市中華路129號,死亡0;受傷2,普通重型-機車;普通輕型-機車;乘客-人,120.824526,24.573391
108716,108年04月28日 09時35分15秒,苗栗縣頭份市中正路、和平路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.907473,24.684576999999997
108768,108年04月28日 10時42分00秒,苗栗縣苗栗市民族路129號前,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.816346,24.563831
108822,108年04月28日 11時48分34秒,苗栗縣苑裡鎮泰田八路與湯厝橋路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.67911000000001,24.410747
108882,108年04月28日 13時10分27秒,苗栗縣後龍鎮臺13甲線與臺72線道口,死亡0;受傷1,自用-小客車;普通重型-機車,120.826939,24.596794
109022,108年04月28日 16時25分00秒,苗栗縣三義鄉廣盛村苗130與八股路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.764156,24.402532
109059,108年04月28日 17時23分00秒,苗栗縣苗栗市文發路和文學街,死亡0;受傷1,自用-小客車;普通重型-機車,120.811853,24.568146
109123,108年04月28日 19時15分00秒,苗栗縣西湖鄉苗119線與苗35線口前,死亡0;受傷1,自用-小客車;行人-人,120.76114199999999,24.531444
109136,108年04月28日 19時40分00秒,苗栗縣通霄鎮內湖里苗31線與苗128線路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.69398999999999,24.497089000000003
109161,108年04月28日 20時15分48秒,苗栗縣竹南鎮明勝路430號旁路口,死亡0;受傷1,自用-小客車;電動自行車-慢車,120.86140800000001,24.674184
109284,108年04月29日 06時22分06秒,苗栗縣南庄鄉南員道1公里處,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.99149399999999,24.581248000000002
109290,108年04月29日 06時40分30秒,苗栗縣頭份市信東路310號前,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,120.906323,24.693821
109324,108年04月29日 07時26分51秒,苗栗縣後龍鎮後龍鎮北二高下後龍交流道橋下,死亡0;受傷1,自用-小客車;普通重型-機車,120.79564099999999,24.606535
109385,108年04月29日 07時55分00秒,苗栗縣公館鄉國道1號 132公里400.0公尺處南側向內側,死亡0;受傷2,自用-小貨車(含客、貨兩用);乘客-人,120.82913400000001,24.53688
109429,108年04月29日 08時20分09秒,苗栗縣竹南鎮中華里環市路2段口 / 苗栗縣竹南鎮中華里文化街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.86913500000001,24.685066
