,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
1131,108年08月19日 08時31分00秒,臺中市烏日區溪埧里溪南路一段758號前0.0公尺,死亡1;受傷0,動力機械-其他車;腳踏自行車-慢車,120.64287,24.074509
1133,108年08月19日 10時43分00秒,臺中市中區大誠里光復路前0.0公尺,死亡1;受傷0,普通輕型-機車;營業用-大貨車,120.679155,24.145563
1135,108年08月19日 19時00分00秒,臺中市東區東光路前0.0公尺,死亡1;受傷1,自用-小客車;乘客-人,120.97753,24.146765
1142,108年08月21日 05時00分00秒,臺中市和平區中興路三段環山1巷37之5號前0.0公尺,死亡1;受傷0,普通重型-機車,121.29437,24.314495
1155,108年08月23日 18時05分00秒,臺中市烏日區烏日里五光路前0.0公尺,死亡1;受傷0,普通重型-機車;行人-人,120.62799,24.103056
1171,108年08月26日 13時55分00秒,臺中市龍井區福田里臨港東路二段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.518458,24.197422
1172,108年08月26日 16時40分00秒,臺中市梧棲區南簡里大仁路一段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.542837,24.260425
1193,108年09月01日 07時57分00秒,臺中市西屯區福聯里西屯路三段173之25號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.594749,24.190683
1195,108年09月02日 00時02分00秒,臺中市西屯區福和里臺灣大道四段295號前0.0公尺,死亡1;受傷0,普通重型-機車,120.638753,24.159239
1196,108年09月02日 08時53分00秒,臺中市龍井區龍泉里沙田路五段30巷前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.545791,24.194558
1202,108年09月03日 06時22分00秒,臺中市大肚區頂街里華山路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.549626,24.157974
1205,108年09月03日 20時46分00秒,臺中市潭子區福仁里環中東路一段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車,120.709543,24.200763
1214,108年09月05日 09時17分00秒,臺中市北屯區后庄里松竹路三段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.670885,24.19577
1216,108年09月05日 14時39分00秒,臺中市沙鹿區斗抵里斗潭路195巷12號前0.0公尺,死亡1;受傷0,普通重型-機車,120.553159,24.226036
1223,108年09月06日 17時35分00秒,臺中市新社區協成里華豐三街前0.0公尺,死亡1;受傷0,自用-小客車;普通輕型-機車,120.808828,24.21574
1225,108年09月07日 11時30分00秒,臺中市大里區仁化里仁堤路前0.0公尺,死亡1;受傷1,電動自行車-慢車;普通重型-機車;自用-小貨車(含客、貨兩用),120.696948,24.097894
1229,108年09月08日 02時44分00秒,臺中市西區藍興里建國北路三段75號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.671832,24.131373
1230,108年09月09日 08時00分00秒,臺中市霧峰區丁台里福新路321號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.680656,24.049747
1240,108年09月11日 15時48分00秒,臺中市烏日區溪尾里溪岸路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.643975,24.037702
1263,108年09月15日 03時42分00秒,臺中市豐原區豐田里田心路二段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.720063,24.240268
1270,108年09月15日 19時43分40秒,臺中市后里區九甲路與后科路三路口,死亡1;受傷0,自用-小客車;普通重型-機車,120.720418,24.322015
1276,108年09月16日 23時58分00秒,臺中市西區公正里向上路一段前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.65129,24.146698
1280,108年09月17日 11時10分00秒,臺中市太平區長億里長億六街前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.722341,24.112783
1281,108年09月17日 13時52分00秒,臺中市北屯區水景里太原路三段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.712576,24.164648
1285,108年09月18日 16時20分00秒,臺中市潭子區頭家東里中山路一段380號前0.0公尺,死亡1;受傷4,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人,120.701698,24.196042
1287,108年09月18日 18時28分00秒,臺中市大甲區庄美里興安路前0.0公尺,死亡1;受傷3,普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.613045,24.348148
1288,108年09月18日 23時00分00秒,臺中市大甲區建興里臨江路156之1號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.619043,24.40844
1291,108年09月19日 08時57分00秒,臺中市東區東南里旱溪西路一段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,121.313238,24.147081
1293,108年09月20日 05時50分00秒,臺中市東區旱溪里樂業路前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,120.69979,24.138896
1302,108年09月22日 13時43分00秒,臺中市大里區健民里鳳凰路68號前0.0公尺,死亡1;受傷0,普通重型-機車,120.718255,24.096494
1334,108年10月01日 13時49分00秒,臺中市大甲區德化里南北四路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.61858,24.367616
1346,108年10月03日 03時39分00秒,臺中市南區樹德里復興北路前0.0公尺,死亡1;受傷0,普通重型-機車,120.645631,24.112106
1352,108年10月03日 17時04分00秒,臺中市大里區內新里環中東路六段240號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.693958,24.106318
1358,108年10月04日 22時24分00秒,臺中市東區東勢里精武路188號前0.0公尺,死亡1;受傷1,自用-小客車;行人-人,120.69088,24.147341
1364,108年10月06日 05時11分00秒,臺中市潭子區栗林里中山路三段398號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.709223,24.23343
1368,108年10月07日 09時43分00秒,臺中市大甲區日南里幼九路前0.0公尺,死亡1;受傷0,營業用-半聯結車;普通重型-機車,120.655677,24.393189
