,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
154540,108年06月18日 11時14分12秒,雲林縣虎尾鎮中正路386號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.428265,23.702868
154556,108年06月18日 11時30分00秒,雲林縣林內鄉台3線 238公里南側向外側,死亡0;受傷2,普通重型-機車;普通重型-機車,120.611125,23.759829
154563,108年06月18日 11時34分04秒,雲林縣虎尾鎮文科路與空訓路路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.427552,23.717869
154585,108年06月18日 11時50分46秒,雲林縣斗六市成功路與大學路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.553774,23.702873999999998
154626,108年06月18日 12時36分21秒,雲林縣土庫鎮忠孝街西平97K1650EC03電桿前,死亡0;受傷1,自用-小貨車(含客、貨兩用),120.353187,23.726257999999998
154694,108年06月18日 14時20分00秒,雲林縣四湖鄉鹿場村160線,死亡0;受傷1,普通重型-機車,120.242618,23.629275
154702,108年06月18日 14時25分56秒,雲林縣斗南鎮延平路3段口 / 雲林縣斗南鎮與四維路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.46840700000001,23.634034
154711,108年06月18日 14時43分00秒,雲林縣斗六市雲林路三段516號,死亡0;受傷1,租賃車-小客車;普通重型-機車,120.50116399999999,23.688518
154717,108年06月18日 14時52分00秒,雲林縣斗六市雲林路2段180號,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.531675,23.703295
154726,108年06月18日 14時58分07秒,雲林縣虎尾鎮新興路口 / 雲林縣虎尾鎮民生路口,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,120.435483,23.7077
154801,108年06月18日 16時15分31秒,雲林縣北港鎮民享路與文昌路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.30004699999999,23.57463
154887,108年06月18日 17時25分00秒,雲林縣麥寮鄉海豐村東環路北向(447路燈),死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.18054599999999,23.758999
155023,108年06月18日 19時00分56秒,雲林縣北港鎮民享路與文昌路口附近,死亡0;受傷1,電動自行車-慢車;普通重型-機車,120.30004699999999,23.57463
155079,108年06月18日 20時09分45秒,雲林縣西螺鎮安定里1鄰7號前,死亡0;受傷1,普通重型-機車,120.44208400000001,23.800414
155138,108年06月18日 22時00分42秒,雲林縣北港鎮民政路與文昌路口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),120.300891,23.572318
155142,108年06月18日 22時10分28秒,雲林縣北港鎮華勝路235號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.29798600000001,23.578878
155165,108年06月18日 23時40分00秒,雲林縣斗六市大學路口 / 雲林縣斗六市成功路,死亡0;受傷1,普通重型-機車,120.553803,23.702993
155170,108年06月19日 00時02分00秒,雲林縣斗六市大學路一段3巷38號,死亡0;受傷1,自用-小客車;自用-小客車,120.55878700000001,23.71278
155174,108年06月19日 00時43分49秒,雲林縣斗六市南京路口 / 雲林縣斗六市延平路,死亡0;受傷1,普通重型-機車;自用-小客車,120.538407,23.713335999999998
155179,108年06月19日 01時30分00秒,雲林縣元長鄉雲160公路北水14-1號前,死亡0;受傷1,普通重型-機車,120.275957,23.656616
155258,108年06月19日 07時30分13秒,雲林縣崙背鄉中山路與建國路口,死亡0;受傷2,自用-小貨車(含客、貨兩用);自用-小客車,120.35498799999999,23.760846
155336,108年06月19日 08時06分00秒,雲林縣虎尾鎮平和里虎尾圖書館前,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,120.446279,23.706523999999998
155343,108年06月19日 08時11分19秒,雲林縣虎尾鎮虎尾圓環內,死亡0;受傷1,普通重型-機車;自用大客車-大客車,120.437828,23.710059
155360,108年06月19日 08時24分08秒,雲林縣斗六市雲林路縣政府前,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.526377,23.699565
155382,108年06月19日 08時36分30秒,雲林縣虎尾鎮林森路1段口 / 雲林縣虎尾鎮新興路口,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車,120.43440700000001,23.712107999999997
155424,108年06月19日 09時11分13秒,雲林縣虎尾鎮光復路151號,死亡0;受傷1,自用-小客車;普通重型-機車,120.44528999999999,23.709456
155441,108年06月19日 09時31分00秒,雲林縣崙背鄉西榮村民族路近民德路,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.351303,23.767393
155467,108年06月19日 10時00分00秒,雲林縣虎尾鎮立仁里立仁街與自強街口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.427679,23.704901
155517,108年06月19日 11時05分15秒,雲林縣古坑鄉田心村田心18-1號旁78線涵洞下,死亡0;受傷1,普通輕型-機車;自用-小客車,120.543549,23.670696
155519,108年06月19日 11時12分51秒,雲林縣北港鎮南安里西引道路西側 / 雲林縣北港鎮南安里華南路北側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.29872900000001,23.565596
155599,108年06月19日 12時47分00秒,雲林縣虎尾鎮中山里中山路68號前,死亡0;受傷1,自用-小客車;電動自行車-慢車,120.43438,23.707774
155611,108年06月19日 13時00分00秒,雲林縣斗六市大學路與鎮東路39巷,死亡0;受傷1,普通重型-機車;自用-小客車,120.55671799999999,23.711736
155631,108年06月19日 13時20分31秒,雲林縣斗六市大學路一段495巷與鎮東一路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.555673,23.706378
155633,108年06月19日 13時30分00秒,雲林縣四湖鄉飛沙村(飛王宮前),死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.175552,23.640828
155728,108年06月19日 15時02分28秒,雲林縣土庫鎮雲102產業道路口(往蘆竹塘與雲100路口),死亡0;受傷1,營業用-大貨車;自用-大貨車,120.365146,23.66731
155741,108年06月19日 15時15分00秒,雲林縣臺西鄉瓦厝路,死亡0;受傷1,自用-小客車;普通重型-機車,120.20816,23.714129999999997
155772,108年06月19日 15時50分00秒,雲林縣虎尾鎮東仁里光復路與弘道路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.441195,23.709799
155804,108年06月19日 16時21分00秒,雲林縣西螺鎮市場南路雲基大門前,死亡0;受傷1,自用-小客車;普通重型-機車,120.44127399999999,23.781549
155965,108年06月19日 17時57分00秒,雲林縣斗六市崙南路與嘉東南路口附近,死亡0;受傷3,普通重型-機車;普通重型-機車;自用-小客車;乘客-人,120.54874,23.679842999999998
156032,108年06月19日 19時09分18秒,雲林縣水林鄉雲153線蔦松40電桿旁,死亡0;受傷1,自用-大貨車;普通重型-機車,120.23503999999998,23.545724
156033,108年06月19日 19時10分36秒,雲林縣斗六市成功路與莊敬路口,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.55188100000001,23.70458
156149,108年06月19日 22時25分18秒,雲林縣斗六市中華路口 / 雲林縣斗六市太平路,死亡0;受傷1,自用-小客車;普通重型-機車,120.54225,23.709232999999998
156223,108年06月20日 06時52分00秒,雲林縣元長鄉台19線與南山路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.313579,23.671398
156251,108年06月20日 07時15分40秒,雲林縣北港鎮慶華街與興隆街口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.30450900000001,23.581454
156256,108年06月20日 07時20分00秒,雲林縣西螺鎮埤頭里廣興路螺興54號電桿處,死亡0;受傷2,普通重型-機車;普通重型-機車,120.46323799999999,23.774071
156312,108年06月20日 07時45分00秒,雲林縣莿桐鄉中正路147號,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.49865,23.757320999999997
156313,108年06月20日 07時45分43秒,雲林縣虎尾鎮西安街口 / 雲林縣虎尾鎮永安街口,死亡0;受傷1,普通重型-機車,120.433274,23.705368
156373,108年06月20日 08時19分25秒,雲林縣斗六市南仁路與工業路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.58546499999999,23.719167000000002
156379,108年06月20日 08時20分19秒,雲林縣斗南鎮雲林路3段田頭橋上,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.49758500000002,23.686295
156397,108年06月20日 08時35分00秒,雲林縣斗六市公誠里鎮北路107-3號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.54298700000001,23.71453
156452,108年06月20日 09時15分43秒,雲林縣土庫鎮78快速道路西向20.9公里處,死亡0;受傷1,自用-小貨車(含客、貨兩用),120.370152,23.691725
156508,108年06月20日 09時59分00秒,雲林縣斗六市明德北路一段432號,死亡0;受傷1,普通重型-機車;自用-小客車,120.54761,23.718587
156509,108年06月20日 10時00分00秒,雲林縣北港鎮好收里好收路63-2號前,死亡0;受傷1,普通重型-機車;營業用-大貨車,120.277999,23.601096
156550,108年06月20日 10時53分27秒,雲林縣斗南鎮順安街口 / 雲林縣斗南鎮與永安街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.47724,23.676987
156650,108年06月20日 12時11分00秒,雲林縣斗南鎮雲林路三段700號,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.49733700000002,23.686172
156659,108年06月20日 12時20分00秒,雲林縣元長鄉頂寮村頂寮橋上,死亡0;受傷2,自用-小客車;警備車-特種車,120.325861,23.632291
156734,108年06月20日 14時02分37秒,雲林縣斗六市西平路與興農路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.525512,23.722375
156739,108年06月20日 14時06分00秒,雲林縣斗南鎮永安街、福德街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.479349,23.677613
156744,108年06月20日 14時10分03秒,雲林縣虎尾鎮新生路28號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.44033400000001,23.709274
156885,108年06月20日 16時28分00秒,雲林縣斗六市雲林路與大學路路口附近,死亡0;受傷1,普通重型-機車,120.52226,23.696687
156898,108年06月20日 16時38分00秒,雲林縣斗六市崙峰里仁義路106號前道路,死亡0;受傷1,自用-小客車;營業用-小貨車(含客、貨兩用),120.53831100000001,23.67835
156973,108年06月20日 17時26分00秒,雲林縣斗六市民生南路與南揚街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.537056,23.698535
157062,108年06月20日 18時17分00秒,雲林縣元長鄉瓦磘村中央路177號前,死亡0;受傷1,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),120.358372,23.640432
157078,108年06月20日 18時25分00秒,雲林縣西螺鎮中正路口 / 雲林縣西螺鎮新街路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.464357,23.799003
157127,108年06月20日 19時20分47秒,雲林縣土庫鎮78快速道路東向21.1公里處,死亡0;受傷1,自用-小客車,120.36933,23.691307000000002
157182,108年06月20日 20時45分00秒,雲林縣元長鄉台19公路長南橋前,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.31219899999999,23.641849
157280,108年06月21日 03時40分00秒,雲林縣虎尾鎮林森路2段428-1號,死亡0;受傷1,自用-小客車;自用-小客車;自用-小客車;自用-小客車,120.42471699999999,23.69903
157306,108年06月21日 06時30分00秒,雲林縣虎尾鎮廉使里建成路LP8-425燈桿前,死亡0;受傷1,普通重型-機車,120.419113,23.728949
157333,108年06月21日 07時00分46秒,雲林縣臺西鄉海口村中山路348巷7之3號,死亡0;受傷1,普通重型-機車;普通輕型-機車,120.19315900000001,23.701985
