,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
1532,108年11月08日 08時56分00秒,高雄市大寮區鳳林二路 / 高雄市大寮區188縣道,死亡1;受傷0,自用-大貨車;普通重型-機車,120.405605,22.585476
1534,108年11月08日 22時08分00秒,高雄市大寮區188縣道 / 高雄市大寮區華中路,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.428749,22.591873
1540,108年11月10日 06時44分00秒,高雄市鳳山區中崙一路 / 高雄市鳳山區凱旋路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.352371,22.610088
1556,108年11月15日 08時06分00秒,高雄市左營區博愛三路 / 高雄市左營區曾子路,死亡1;受傷0,自用-小客車;普通重型-機車,120.307947,22.678856
1563,108年11月16日 13時52分00秒,高雄市阿蓮區中山路0號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.323961,22.865113
1576,108年11月20日 10時47分00秒,高雄市小港區中林路前 / 高雄市小港區鳳城街,死亡1;受傷0,普通重型-機車;自用-小客車,120.348903,22.52379
1608,108年11月25日 12時49分00秒,高雄市湖內區和平路 / 高雄市湖內區忠孝街,死亡1;受傷0,營業用-大貨車;普通重型-機車,120.223633,22.895747
1626,108年11月29日 15時52分00秒,高雄市大寮區鳳屏一路 / 高雄市大寮區成功路,死亡1;受傷0,營業用-曳引車;腳踏自行車-慢車,120.39203,22.63616
1636,108年12月01日 18時29分00秒,高雄市大樹區興山路140號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.42642,22.692669
1646,108年12月04日 08時49分00秒,高雄市大社區民族路23-3號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車,120.355469,22.746955
1649,108年12月04日 17時25分00秒,高雄市楠梓區吉昌街 / 高雄市楠梓區吉昌街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.291123,22.715069
1651,108年12月05日 00時40分00秒,高雄市三民區大豐二路 / 高雄市三民區建工路,死亡1;受傷1,大型重型2(250-550C.C.)-機車;行人-人;普通重型-機車,120.33139,22.653312
1662,108年12月06日 18時22分00秒,高雄市阿蓮區中正路123號前0.0公尺前,死亡1;受傷0,行人-人;自用-小客車;自用-小客車,120.3397,22.88164
1668,108年12月08日 00時34分00秒,高雄市鳥松區神農路330號前0.0公尺,死亡2;受傷0,自用-小客車;乘客-人,120.30152,22.62716
1669,108年12月08日 09時55分00秒,高雄市杉林區司馬路15號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.556586,22.983837
1686,108年12月11日 09時20分00秒,高雄市湖內區東方路 / 高雄市湖內區民族街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.232981,22.87834
1689,108年12月11日 12時33分00秒,高雄市鳳山區瑞智街 / 高雄市鳳山區瑞大街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.368364,22.631692
1715,108年12月15日 08時44分00秒,高雄市鳳山區中崙二路 / 高雄市鳳山區凱旋路,死亡1;受傷0,普通重型-機車;自用-小客車,120.35466,22.606907
1720,108年12月15日 22時33分00秒,高雄市三民區大昌二路 / 高雄市三民區皓東路,死亡1;受傷0,自用-小客車;大型重型1(550C.C.以上)-機車,120.331898,22.64801
1733,108年12月17日 18時00分00秒,高雄市美濃區中興路1段178號前0.0公尺前,死亡1;受傷0,遊覽車-大客車;行人-人,120.5438,22.88448
1734,108年12月18日 02時20分00秒,高雄市楠梓區國道1號 357公里900.0公尺處北側向中線,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),120.333246,22.724633
1737,108年12月18日 10時15分00秒,高雄市鳳山區長安街 / 高雄市鳳山區和興街,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車,120.3567,22.61814
1764,108年12月22日 13時35分00秒,高雄市大寮區188縣道11.3公里號前0.0公尺,死亡1;受傷1,普通重型-機車;電動自行車-慢車,120.438675,22.593076
1766,108年12月23日 08時16分00秒,高雄市左營區翠華路新光037路燈號前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.301579,22.68252
1767,108年12月23日 08時36分00秒,高雄市鳳山區建國路2段 / 高雄市鳳山區鳳松路,死亡1;受傷0,自用-曳引車;腳踏自行車-慢車,120.361987,22.63544
1775,108年12月24日 16時37分00秒,高雄市岡山區嘉峰路16-1號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車,120.310602,22.826556
1788,108年12月27日 05時23分00秒,高雄市大寮區鳳林二路498號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.410042,22.5742
1798,108年12月28日 18時48分00秒,高雄市大寮區光明路3段67號前0.0公尺,死亡1;受傷0,自用-小客車,120.4128,22.61444
1807,108年12月30日 15時00分00秒,高雄市旗津區過港隧道往旗津與122碼頭交會處,死亡1;受傷0,自用-小貨車(含客、貨兩用),120.30515,22.56324
