,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
70013,108年03月16日 11時55分14秒,南投縣埔里鎮西寧路28-2號前,死亡0;受傷1,普通重型-機車,120.962675,23.966157
70110,108年03月16日 14時20分00秒,南投縣鹿谷鄉鹿谷村中正路二段306-1號,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.74744,23.752121
70130,108年03月16日 14時57分18秒,南投縣草屯鎮南投縣草屯鎮中和路與玉屏路口,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.722656,23.996305
70170,108年03月16日 15時55分00秒,南投縣埔里鎮北環路92號附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車,120.97076499999999,23.967797
70336,108年03月16日 19時00分21秒,南投縣草屯鎮北勢里玉屏路74-1號前0.0公尺,死亡0;受傷1,普通重型-機車,120.717922,23.996436
70348,108年03月16日 19時20分00秒,南投縣埔里鎮台21線 40公里800.0公尺處附近向路肩,死亡0;受傷1,自用-小客車,120.95846499999999,24.004693
70398,108年03月16日 20時54分18秒,南投縣草屯鎮玉峰里中正路880號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.68651200000001,23.984734
70459,108年03月16日 22時55分00秒,南投縣中寮鄉永平路523之3號,死亡0;受傷2,普通重型-機車;行人-人,120.71041000000001,23.896943
70514,108年03月17日 05時36分00秒,南投縣南投市復興路口 / 南投縣南投市民權街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.68633,23.909461999999998
70522,108年03月17日 06時25分00秒,南投縣南投市臺3線208.4K北上內側車道,死亡0;受傷2,普通重型-機車;乘客-人,120.66358000000001,23.945138
70544,108年03月17日 07時30分31秒,南投縣草屯鎮御史里中正路1708巷前0.0公尺西側,死亡0;受傷2,租賃車-小客車;乘客-人,120.694327,24.002116
70575,108年03月17日 08時15分00秒,南投縣埔里鎮東華路北辰街口,死亡0;受傷1,自用-小客車;電動自行車-慢車,120.970751,23.964779
70600,108年03月17日 09時00分00秒,南投縣南投市振興巷47弄37號,死亡0;受傷1,普通重型-機車,120.696288,23.906544
70672,108年03月17日 10時45分33秒,南投縣草屯鎮上林里太平路一段口 / 南投縣草屯鎮上林里太平路一段口,死亡0;受傷1,普通重型-機車;自用-小客車,120.68071599999999,23.958983
70720,108年03月17日 11時40分00秒,南投縣仁愛鄉台14甲線 7公里500.0公尺處東側,死亡0;受傷4,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人,121.157427,24.044782
70729,108年03月17日 11時47分00秒,南投縣中寮鄉崁頂村永平路98之2號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車,120.773757,23.874338
70739,108年03月17日 11時55分08秒,南投縣草屯鎮中山里中興路與成功路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.680451,23.974746
70743,108年03月17日 12時00分00秒,南投縣南投市彰南路2段258巷路燈編號25209號前,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,120.682425,23.913833
70931,108年03月17日 15時55分36秒,南投縣南投市中山街、藍田街口,死亡0;受傷1,自用-小客車;行人-人,120.683448,23.911139000000002
70943,108年03月17日 16時05分11秒,南投縣埔里鎮北環路136號西側,死亡0;受傷3,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,120.96928600000001,23.969065
70984,108年03月17日 17時06分00秒,南投縣南投市華陽路1086號,死亡0;受傷1,普通重型-機車;自用-小客車,120.67613500000002,23.933587
71047,108年03月17日 18時13分00秒,南投縣竹山鎮鯉南路116之47號前,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.676121,23.746584
71063,108年03月17日 18時30分00秒,南投縣南投市復興路395號附近,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.68503100000001,23.912034
71094,108年03月17日 19時00分00秒,南投縣草屯鎮玉峰里博愛路355巷前0.0公尺北側,死亡0;受傷1,自用-小客車;普通重型-機車;普通重型-機車;電動自行車-慢車,120.687522,23.985139999999998
71154,108年03月17日 20時05分00秒,南投縣南投市省府路東側 / 南投縣南投市營北路附近,死亡0;受傷1,自用-小客車;普通重型-機車,120.684451,23.955758
71159,108年03月17日 20時10分47秒,南投縣埔里鎮中山路一段317號東側,死亡0;受傷1,其他車-其他車;腳踏自行車-慢車;自用-小貨車(含客、貨兩用),120.98691299999999,23.976429
71173,108年03月17日 20時45分57秒,南投縣集集鎮林尾里民生路313號東側,死亡0;受傷1,自用-小客車;普通重型-機車,120.776198,23.826493
71306,108年03月18日 07時20分00秒,南投縣南投市大庄路口 / 南投縣南投市大庄路口,死亡0;受傷1,行人-人;自用-小客車,120.683401,23.897698000000002
71406,108年03月18日 08時20分11秒,南投縣草屯鎮御史里御富路383號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.691301,23.992419
71427,108年03月18日 08時46分22秒,南投縣草屯鎮新庄里芬草路二段與博愛路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.66521200000001,23.99527
71456,108年03月18日 09時30分21秒,南投縣埔里鎮信義路189號東側,死亡0;受傷1,遊覽車-大客車;普通重型-機車,120.97298,23.973164
71518,108年03月18日 11時04分02秒,南投縣埔里鎮中正路633號南側,死亡0;受傷1,普通重型-機車;普通重型-機車,120.96288500000001,23.973329999999997
71563,108年03月18日 11時55分00秒,南投縣名間鄉彰南路96-17號附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小貨車(含客、貨兩用),120.700675,23.841034
71584,108年03月18日 12時20分55秒,南投縣竹山鎮延祥里集山路3段-中油加油站前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.70541999999999,23.765879
71689,108年03月18日 14時40分00秒,南投縣竹山鎮昭德街與雲林路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.686578,23.758003
71742,108年03月18日 15時50分16秒,南投縣集集鎮林尾里台16線與攔河路口,死亡0;受傷1,大型重型2(250-550C.C.)-機車;租賃車-小客車,120.768143,23.822411
71776,108年03月18日 16時25分41秒,南投縣竹山鎮桂林里中山路6-6號前0.0公尺,死亡0;受傷1,其他車-其他車;普通重型-機車,120.690467,23.75209
71817,108年03月18日 17時00分31秒,南投縣草屯鎮敦和里仁愛街口 / 南投縣草屯鎮敦和路,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用),120.67863700000001,23.980611
71822,108年03月18日 17時06分33秒,南投縣埔里鎮鯉魚路、鯉魚二巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.997941,23.96878
71888,108年03月18日 17時50分00秒,南投縣南投市彰南路1段口 / 南投縣南投市忠孝五街,死亡0;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,120.68959199999999,23.897886
71953,108年03月18日 18時47分00秒,南投縣竹山鎮集山路三段與和平巷口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.686858,23.759355
71968,108年03月18日 19時00分08秒,南投縣草屯鎮敦和路口 / 南投縣草屯鎮忠孝街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.680225,23.980631
72014,108年03月18日 19時56分19秒,南投縣埔里鎮西門里中正路北側 / 南投縣埔里鎮西門里西安路一段東側,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.96645500000001,23.966018
72020,108年03月18日 20時14分12秒,南投縣埔里鎮台21線 49公里900.0公尺處,死亡0;受傷4,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人,120.937901,23.949491000000002
72043,108年03月18日 21時01分00秒,南投縣南投市彰南路二段附近 / 南投縣南投市彰南路二段附近,死亡0;受傷1,自用-小客車;普通重型-機車,120.67798400000001,23.91985
72165,108年03月19日 07時15分57秒,南投縣草屯鎮中山里中興路南側 / 南投縣草屯鎮中山里大成街北側,死亡0;受傷1,自用-小客車;普通重型-機車,120.68106499999999,23.974178
72260,108年03月19日 08時16分00秒,南投縣南投市民族路口 / 南投縣南投市文化路,死亡0;受傷1,普通重型-機車;普通重型-機車,120.677168,23.906095
72492,108年03月19日 12時19分37秒,南投縣南投市華陽路1046巷53弄9號,死亡0;受傷1,自用-小客車;普通重型-機車,120.67690400000001,23.932645
72494,108年03月19日 12時22分22秒,南投縣草屯鎮中山里太平路中山街,死亡0;受傷1,自用-小客車;普通重型-機車,120.683582,23.974882
72741,108年03月19日 17時18分23秒,南投縣南投市祖祠路、2巷口,死亡0;受傷1,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用),120.6841,23.917170000000002
72768,108年03月19日 17時41分00秒,南投縣埔里鎮清新里南安路東側 / 南投縣埔里鎮清新里育英街北側,死亡0;受傷1,普通重型-機車;自用-小客車,120.960811,23.961094
72781,108年03月19日 17時45分20秒,南投縣埔里鎮西安路二段口 / 南投縣埔里鎮福興路口,死亡0;受傷1,自用-小客車;小型輕型-機車,120.97155500000001,23.994874
72947,108年03月19日 20時38分00秒,南投縣南投市中山街口 / 南投縣南投市藍田街口,死亡0;受傷2,普通輕型-機車;普通重型-機車,120.683448,23.911154
72982,108年03月19日 21時40分00秒,南投縣南投市中華路、營盤路,死亡0;受傷1,自用-小客車;普通重型-機車,120.67598500000001,23.943619
73106,108年03月20日 07時26分00秒,南投縣南投市仁和路口 / 南投縣南投市仁和路,死亡0;受傷1,自用-小客車;普通重型-機車,120.665175,23.921156
73142,108年03月20日 07時45分30秒,南投縣南投市三和二路口 / 南投縣南投市大同南街附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.688856,23.904311
73165,108年03月20日 07時58分00秒,南投縣埔里鎮三勰路14-8號前,死亡0;受傷1,行人-人;普通重型-機車,120.939493,23.977032
73192,108年03月20日 08時10分57秒,南投縣魚池鄉中山路443號前,死亡0;受傷1,電動自行車-慢車;自用-小客車;自用-小貨車(含客、貨兩用);自用-大貨車,120.902803,23.866192
73305,108年03月20日 10時20分29秒,南投縣竹山鎮延和里集山路3段790號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.6911,23.76031
73317,108年03月20日 10時38分26秒,南投縣水里鄉中山路一段口 / 南投縣水里鄉水雲路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.85034099999999,23.814473
73339,108年03月20日 11時10分00秒,南投縣南投市南陽路口 / 南投縣南投市南陽路口,死亡0;受傷1,自用-小客車;普通輕型-機車,120.681294,23.912064
73382,108年03月20日 11時57分00秒,南投縣草屯鎮中山里太平路二段與建興街口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.68371599999999,23.974335
73451,108年03月20日 13時14分00秒,南投縣南投市平山一路二街口 / 南投縣南投市平山一路一街,死亡0;受傷1,自用-小客車;普通重型-機車,120.67386299999998,23.918993
73687,108年03月20日 17時26分43秒,南投縣竹山鎮延和里大明路60號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.69148799999999,23.760797
73701,108年03月20日 17時40分00秒,南投縣埔里鎮梅子路14-2號,死亡0;受傷1,自用-小客車;行人-人,120.974195,23.974935000000002
73726,108年03月20日 18時00分00秒,南投縣埔里鎮大城里大城路162號,死亡0;受傷1,普通重型-機車,120.95260800000001,23.972401
73731,108年03月20日 18時05分54秒,南投縣草屯鎮中原里中和路15號(北側18.1公尺處),死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.720009,23.989773
73824,108年03月20日 19時30分00秒,南投縣埔里鎮新生路92巷5號,死亡0;受傷1,普通重型-機車;自用-小客車,120.961097,23.956951
74008,108年03月21日 06時50分00秒,南投縣草屯鎮復興里碧山路附近 / 南投縣草屯鎮復興里碧山路附近,死亡0;受傷2,普通重型-機車;普通重型-機車,120.672564,23.976295
74049,108年03月21日 07時20分04秒,南投縣埔里鎮西安路二段1號旁之產業道路(電桿:牛眠枝:8G9508CA69),死亡0;受傷1,普通重型-機車,120.97299,23.989078
74056,108年03月21日 07時28分56秒,南投縣南投市嘉和一路232巷與通學巷口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.686521,23.8951
74139,108年03月21日 08時10分23秒,南投縣竹山鎮延豐路44號,死亡0;受傷1,普通重型-機車,120.731224,23.753892999999998
74172,108年03月21日 08時30分00秒,南投縣南投市彰南路一段310巷口,死亡0;受傷1,營業用-大貨車;普通重型-機車,120.68941399999999,23.890195000000002
74274,108年03月21日 10時00分10秒,南投縣名間鄉濁水村員集路32之5號前5.0公尺附近,死亡0;受傷1,自用-小客車;普通重型-機車,120.71611999999999,23.83124
74346,108年03月21日 11時43分00秒,南投縣南投市彰南路二段口 / 南投縣南投市彰南路二段口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.680276,23.914359
74365,108年03月21日 11時56分10秒,南投縣南投市南崗二路與文化路口,死亡0;受傷2,自用-小客車;普通重型-機車,120.676951,23.915835
74412,108年03月21日 12時40分12秒,南投縣草屯鎮御史里玉屏路157號(嘉老示範公墓園區),死亡0;受傷1,普通重型-機車,120.706271,23.995441
74481,108年03月21日 14時02分33秒,南投縣埔里鎮枇杷城排水溝旁防汛道路路燈02470號前。,死亡0;受傷1,普通重型-機車,120.973497,23.955732
74505,108年03月21日 14時25分08秒,南投縣草屯鎮山腳里民權路與正興街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);大型重型2(250-550C.C.)-機車,120.68265500000001,23.962706
74514,108年03月21日 14時30分58秒,南投縣南投市自立三路7號,死亡0;受傷1,自用-小客車;普通重型-機車,120.662803,23.931892
74612,108年03月21日 16時16分00秒,南投縣南投市祖祠路口 / 南投縣南投市華陽路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.68451,23.917353
74615,108年03月21日 16時18分04秒,南投縣南投市彰南路口 / 南投縣南投市文昌街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.68529,23.907242999999998
74688,108年03月21日 17時16分42秒,南投縣南投市中山街223號口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.68511799999999,23.910245
74711,108年03月21日 17時30分00秒,南投縣草屯鎮虎山路738號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.68595900000001,23.975034
74983,108年03月21日 22時35分00秒,南投縣名間鄉濁水村員集路1-2號前0.0公尺南側,死亡0;受傷1,自用-小客車,120.716103,23.830734
75210,108年03月22日 08時19分12秒,南投縣南投市文化局旁停車場旁,死亡0;受傷1,自用-小客車;普通重型-機車,120.68150700000001,23.907782
75240,108年03月22日 08時47分30秒,南投縣南投市三和一路口 / 南投縣南投市中興路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.69111000000001,23.903213
75265,108年03月22日 09時10分32秒,南投縣南投市中興路350號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.698369,23.917535
75338,108年03月22日 10時25分26秒,南投縣中寮鄉義和村永平路514-10號,死亡0;受傷1,普通重型-機車;自用-小客車,120.72703500000001,23.895599
75370,108年03月22日 11時05分00秒,南投縣南投市彰南路三段口 / 南投縣南投市彰南路三段口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.669393,23.936908
75388,108年03月22日 11時20分00秒,南投縣南投市復興路慶興宮前,死亡0;受傷1,其他人-人;自用-小客車,120.68475,23.912679
75424,108年03月22日 11時51分01秒,南投縣南投市南崗二與福崗路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.676524,23.917695000000002
75433,108年03月22日 11時59分26秒,南投縣埔里鎮桃米路與桃米巷附近,死亡0;受傷1,普通重型-機車,120.928351,23.941110000000002
75503,108年03月22日 13時35分42秒,南投縣南投市彰南路一段788號前,死亡0;受傷1,普通重型-機車,120.685832,23.899757
75573,108年03月22日 15時01分00秒,南投縣草屯鎮敦和里忠孝街與信義街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.680095,23.983024
75710,108年03月22日 17時05分35秒,南投縣南投市民族路345號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.68754799999999,23.910562
75754,108年03月22日 17時31分00秒,南投縣南投市彰南路三段口 / 南投縣南投市仁和路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.67557099999999,23.92493
75783,108年03月22日 17時50分26秒,南投縣南投市大同街口 / 南投縣南投市民權街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.68746499999999,23.909862
75879,108年03月22日 18時55分29秒,南投縣草屯鎮敦和里碧山南路122號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.67831799999999,23.97815
76120,108年03月23日 06時10分33秒,南投縣草屯鎮炎峰里虎山路口 / 南投縣草屯鎮碧山路,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,120.685875,23.977851
76122,108年03月23日 06時13分25秒,南投縣草屯鎮明正里芬草路一段口 / 南投縣草屯鎮明正里中山街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.68342,23.983045999999998
76125,108年03月23日 06時30分37秒,南投縣竹山鎮集山路三段409號前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.69586699999999,23.761737
76141,108年03月23日 07時16分00秒,南投縣草屯鎮加老里加老東路口 / 南投縣草屯鎮加老里墩煌路三段口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.668195,23.999153
76182,108年03月23日 08時01分00秒,南投縣草屯鎮中正路與溪南路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.691298,24.002064999999998
76200,108年03月23日 08時20分00秒,南投縣南投市民族路附近 / 南投縣南投市信義街附近,死亡0;受傷1,自用-小客車;普通重型-機車,120.69211499999999,23.910434
76228,108年03月23日 09時05分00秒,南投縣水里鄉中央村中正路口 / 南投縣水里鄉中央村民族路口,死亡0;受傷1,自用-小客車;行人-人,120.85386299999999,23.815432
76235,108年03月23日 09時12分00秒,南投縣集集鎮廣明里北勢巷10號前,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,120.799985,23.840121
76280,108年03月23日 10時00分03秒,南投縣埔里鎮信義路口 / 南投縣埔里鎮信義路,死亡0;受傷1,自用-小客車;普通重型-機車,120.96861499999999,23.973151
76375,108年03月23日 11時45分00秒,南投縣埔里鎮中山路一段、和平東路,死亡0;受傷1,自用-小客車;普通輕型-機車,120.976798,23.97144
76380,108年03月23日 11時47分56秒,南投縣名間鄉彰南路44號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.70244,23.838595
76430,108年03月23日 12時37分48秒,南投縣埔里鎮中山路三段586號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.94997,23.970887
76451,108年03月23日 13時00分00秒,南投縣仁愛鄉台14甲線 25公里700.0公尺處東側向內側,死亡0;受傷1,大型重型2(250-550C.C.)-機車;乘客-人,121.25078799999999,24.118403
76460,108年03月23日 13時13分00秒,南投縣埔里鎮南安路171號,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.963526,23.95966
76505,108年03月23日 14時20分11秒,南投縣集集鎮民生路與初中街口,死亡0;受傷1,自用-小客車;行人-人,120.784646,23.828229
76537,108年03月23日 15時09分42秒,南投縣集集鎮縣152線 1.5公里,死亡0;受傷1,大型重型1(550C.C.以上)-機車,120.742919,23.834704000000002
76637,108年03月23日 17時30分00秒,南投縣埔里鎮中山路一段新興巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.988102,23.976822
76751,108年03月23日 19時49分59秒,南投縣南投市成功一路31號,死亡0;受傷1,電動自行車-慢車,120.66723,23.925906
76759,108年03月23日 19時57分00秒,南投縣南投市彰南路1段153巷88號附近,死亡0;受傷1,普通重型-機車,120.68587600000001,23.882828
76772,108年03月23日 20時19分23秒,南投縣草屯鎮和平里太平路二段251號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.68096100000001,23.976047
76796,108年03月23日 21時34分57秒,南投縣草屯鎮中正里勝和街口 / 南投縣草屯鎮中山街,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.683182,23.979706
76838,108年03月23日 23時07分27秒,南投縣國姓鄉北港村台21線30.3K,死亡0;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車,120.935767,24.049357
76951,108年03月24日 08時29分31秒,南投縣名間鄉員集路、內庄巷口,死亡0;受傷7,遊覽車-大客車;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,120.715075,23.83064
76953,108年03月24日 08時40分54秒,南投縣魚池鄉魚池街513號前,死亡0;受傷3,普通重型-機車;行人-人;行人-人,120.93536,23.897863
77013,108年03月24日 10時15分00秒,南投縣埔里鎮中山路一段237-7號前,死亡0;受傷1,自用-小客車;遊覽車-大客車;乘客-人,120.993163,23.978738
77039,108年03月24日 10時50分00秒,南投縣南投市南崗二路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.67727099999999,23.914474
77040,108年03月24日 10時50分00秒,南投縣草屯鎮國道6號 6公里900.0公尺處西側向外側,死亡0;受傷1,自用-小貨車(含客、貨兩用),120.725531,24.006386
77075,108年03月24日 11時40分00秒,南投縣埔里鎮隆生路與南興街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.967924,23.960476999999997
77091,108年03月24日 12時03分56秒,南投縣草屯鎮敦和里碧山路口 / 南投縣草屯鎮仁愛街,死亡0;受傷1,自用-小客車;普通重型-機車,120.678949,23.978870999999998
77330,108年03月24日 18時02分00秒,南投縣集集鎮欄河路口 / 南投縣集集鎮名水路,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.76818200000001,23.822411
77431,108年03月24日 21時18分57秒,南投縣埔里鎮國道6號 27公里東側向外側,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人,120.96433700000001,23.992157000000002
77444,108年03月24日 21時42分00秒,南投縣南投市華陽路口 / 南投縣南投市復興路,死亡0;受傷1,自用-小客車;普通重型-機車,120.683967,23.914279
77446,108年03月24日 21時50分00秒,南投縣埔里鎮北安里東榮路東側 / 南投縣埔里鎮北安里和平東路南側,死亡0;受傷1,普通重型-機車,120.97733899999999,23.970439000000002
77456,108年03月24日 22時06分00秒,南投縣草屯鎮民生一街62巷,死亡0;受傷1,普通重型-機車,120.683421,23.967816
77490,108年03月24日 23時58分00秒,南投縣埔里鎮中正路34-10號前,死亡0;受傷1,自用-小客車,120.986275,23.933987
77604,108年03月25日 08時08分00秒,南投縣南投市彰南路1段150號,死亡0;受傷1,自用-小客車;普通重型-機車,120.685304,23.89959
77672,108年03月25日 09時10分00秒,南投縣埔里鎮東門里中正路298號前0.0公尺西側,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.96989599999999,23.963017
77716,108年03月25日 10時05分00秒,南投縣埔里鎮中山路一段254號北側,死亡0;受傷1,自用-小客車;普通重型-機車,120.978283,23.972769
77728,108年03月25日 10時20分04秒,南投縣南投市內興里中興路口 / 南投縣南投市內興里光明南路口,死亡0;受傷1,普通重型-機車,120.69278,23.929988
77896,108年03月25日 14時00分36秒,南投縣南投市復興路339號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.685496,23.910795
77946,108年03月25日 15時28分00秒,南投縣名間鄉彰南路、市場巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.70403700000001,23.836401000000002
77964,108年03月25日 15時40分16秒,南投縣草屯鎮中正路951之4號旁,死亡0;受傷1,普通重型-機車;自用-小客車,120.687119,23.986206
78005,108年03月25日 16時38分19秒,南投縣埔里鎮北門里北環路西側 / 南投縣埔里鎮北門里西安路西側,死亡0;受傷1,自用-小客車;普通重型-機車,120.969577,23.968843
78101,108年03月25日 17時50分42秒,南投縣埔里鎮北梅里中正路998號南側,死亡0;受傷1,普通重型-機車,120.960218,23.981543
78364,108年03月26日 01時06分00秒,南投縣名間鄉大廈巷2之5號,死亡0;受傷1,普通重型-機車,120.67895700000001,23.851138
78459,108年03月26日 07時37分46秒,南投縣竹山鎮大慶街與延和巷口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.69511899999999,23.763533
78522,108年03月26日 08時00分56秒,南投縣埔里鎮西安路南側 / 南投縣埔里鎮南昌街東側,死亡0;受傷1,普通重型-機車;普通重型-機車,120.96565700000001,23.965351000000002
78547,108年03月26日 08時17分47秒,南投縣南投市中興路392-21號,死亡0;受傷1,自用-小客車;普通輕型-機車,120.69667199999999,23.915944
78635,108年03月26日 09時36分27秒,南投縣南投市彰南路96巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.70066100000001,23.842044
78655,108年03月26日 09時55分00秒,南投縣南投市南崗二路549號前,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,120.674456,23.919731
78667,108年03月26日 10時05分27秒,南投縣竹山鎮竹圍里前山路1段80號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.67895,23.757661
78738,108年03月26日 11時17分12秒,南投縣草屯鎮明正里芬草路一段19號南側,死亡0;受傷1,普通重型-機車;普通重型-機車,120.684271,23.982167
78784,108年03月26日 12時05分10秒,南投縣竹山鎮竹山里前山路1段北側 / 南投縣竹山鎮竹山里大禮路東側,死亡0;受傷1,自用-小客車;普通重型-機車,120.682128,23.756538
78836,108年03月26日 13時00分23秒,南投縣水里鄉七賢路與公園街口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.85297299999999,23.809283999999998
78842,108年03月26日 13時15分00秒,南投縣南投市彰南路一段與民族路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.685056,23.908007
78958,108年03月26日 15時50分00秒,南投縣南投市營北里下庄巷32之8號前,死亡0;受傷2,普通重型-機車;普通重型-機車,120.68376200000002,23.95068
78993,108年03月26日 16時30分00秒,南投縣魚池鄉台21線 64公里100.0公尺處附近,死亡0;受傷1,普通重型-機車,120.900276,23.861264000000002
79108,108年03月26日 17時51分00秒,南投縣名間鄉南雲路與下溪巷口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.70314199999999,23.832932
79324,108年03月27日 04時53分31秒,南投縣草屯鎮敦和里仁愛街口 / 南投縣草屯鎮敦和里碧山路口,死亡0;受傷2,普通重型-機車;自用-小客車,120.678949,23.978870999999998
79331,108年03月27日 06時10分31秒,南投縣仁愛鄉台14甲線 20公里400.0公尺處,死亡0;受傷2,普通重型-機車;乘客-人,121.212028,24.109818
79368,108年03月27日 07時26分49秒,南投縣草屯鎮敦和里敦和路84號附近,死亡0;受傷1,普通重型-機車;普通重型-機車,120.677319,23.98065
79515,108年03月27日 09時06分52秒,南投縣埔里鎮信義路口 / 南投縣埔里鎮西安路一段口,死亡0;受傷4,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人,120.969678,23.973315
79574,108年03月27日 10時15分16秒,南投縣南投市民族路615號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.676847,23.905977
79579,108年03月27日 10時30分00秒,南投縣南投市縣139乙線 1公里北側,死亡0;受傷1,普通重型-機車,120.631801,23.887465
79614,108年03月27日 11時17分00秒,南投縣南投市自強一路與成功街,死亡0;受傷1,普通重型-機車;自用-小客車,120.67002099999999,23.930464
79726,108年03月27日 13時40分00秒,南投縣名間鄉零路北側 / 南投縣名間鄉零路北側,死亡0;受傷1,自用-小客車;普通重型-機車,120.67561200000002,23.870597
79728,108年03月27日 13時40分04秒,南投縣名間鄉董門巷10-9號旁,死亡0;受傷1,普通重型-機車;普通重型-機車,120.70011699999999,23.838363
79806,108年03月27日 15時28分00秒,南投縣水里鄉中正路口 / 南投縣水里鄉民族路口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.85386299999999,23.815432
79821,108年03月27日 15時50分00秒,南投縣埔里鎮台14線 54公里北側向外側,死亡0;受傷1,普通重型-機車;營業用-曳引車,120.94656,23.967253
79831,108年03月27日 16時00分00秒,南投縣埔里鎮西門里中正路635號前0.0公尺西側,死亡0;受傷1,行人-人;普通重型-機車,120.962802,23.973499
