,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
314092,108年12月07日 07時48分01秒,新竹市北區磐石路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.95596699999999,24.809552
314139,108年12月07日 08時46分48秒,新竹市北區延平路三段與中清一路口,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,120.93828899999998,24.839038000000002
314147,108年12月07日 08時56分00秒,新竹市東區新莊街157號,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車,121.017374,24.787646
314168,108年12月07日 09時24分00秒,新竹市東區光復路二段200號對面,死亡0;受傷1,普通重型-機車;普通重型-機車,121.000153,24.793932
314198,108年12月07日 09時59分52秒,新竹市北區西門街125號前,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,120.96348799999998,24.801325
314207,108年12月07日 10時12分01秒,新竹市東區經國橋(新竹出口),死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,121.01736799999999,24.805626
314215,108年12月07日 10時20分12秒,新竹市北區民族路67巷口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.974603,24.807129
314264,108年12月07日 11時03分00秒,新竹市東區南大路241號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.971852,24.798891
314317,108年12月07日 11時43分00秒,新竹市香山區大庄路41號,死亡0;受傷1,自用-小客車;普通重型-機車,120.92813000000001,24.789254
314327,108年12月07日 11時50分01秒,新竹市東區西大 世界,死亡0;受傷1,自用-小客車;人力車-慢車,120.964023,24.803963
314354,108年12月07日 12時15分49秒,新竹市東區公道五路三段6號對面往東,死亡0;受傷2,普通重型-機車;普通重型-機車,120.981572,24.820895
314370,108年12月07日 12時28分00秒,新竹市北區湳雅街137號,死亡0;受傷1,普通輕型-機車;自用-小客車,120.972549,24.819429
314383,108年12月07日 12時40分00秒,新竹市東區自由路27巷,死亡0;受傷1,普通重型-機車;普通重型-機車,120.97992099999999,24.810477
314423,108年12月07日 13時24分33秒,新竹市香山區中華路四段與牛埔南路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.942536,24.792493
314428,108年12月07日 13時25分27秒,新竹市東區光復路一段568號,死亡0;受傷1,自用-小客車;普通重型-機車,121.007801,24.7888
314464,108年12月07日 14時02分00秒,新竹市香山區牛埔北路竹香南路,死亡0;受傷2,普通重型-機車;普通重型-機車,120.94091200000001,24.800734
314513,108年12月07日 15時08分00秒,新竹市北區民權路269號附近,死亡0;受傷1,普通重型-機車;自用-小客車,120.970707,24.813592
